index,true_age_bin,true_gender,true_race,yu4u_age,yu4u_gender
4049,40-49,Female,Latino_Hispanic,43.2731825541509,Female
190,40-49,Male,Latino_Hispanic,53.58792215029659,Female
1930,40-49,Male,Latino_Hispanic,47.7898144942976,Female
10398,40-49,Male,Latino_Hispanic,49.61896975849965,Female
8510,40-49,Female,Latino_Hispanic,37.75824250753043,Female
9793,40-49,Female,Latino_Hispanic,48.22556289190675,Male
9966,40-49,Female,Latino_Hispanic,43.59876274265745,Female
5259,40-49,Male,Latino_Hispanic,38.66672499254531,Male
1771,40-49,Male,Latino_Hispanic,45.4420290836737,Male
1640,40-49,Male,Latino_Hispanic,48.92732304242675,Female
5740,40-49,Male,Latino_Hispanic,50.20180173555072,Female
1578,40-49,Male,Latino_Hispanic,50.99977585999325,Female
501,40-49,Male,Latino_Hispanic,46.871407306347464,Male
3397,40-49,Female,Latino_Hispanic,41.51911594836012,Female
8573,40-49,Female,Latino_Hispanic,50.9810003612508,Female
5001,40-49,Male,Latino_Hispanic,50.98713971680075,Female
10712,40-49,Male,Latino_Hispanic,47.64205975220253,Female
10071,40-49,Female,Latino_Hispanic,46.18361209934851,Male
2202,40-49,Male,Latino_Hispanic,61.82313882741937,Male
9190,40-49,Male,Latino_Hispanic,52.52355278667867,Female
7617,40-49,Male,Latino_Hispanic,38.97352618645186,Male
10903,40-49,Male,Latino_Hispanic,46.97470801727506,Male
10153,40-49,Female,Latino_Hispanic,51.70051882834234,Female
7421,40-49,Female,Latino_Hispanic,46.20577991928972,Female
4321,40-49,Female,Latino_Hispanic,43.15377717830676,Male
9572,40-49,Male,Latino_Hispanic,28.319989126747863,Female
8391,40-49,Male,Latino_Hispanic,49.42476722390466,Female
10699,40-49,Male,Latino_Hispanic,48.31965122852008,Female
10837,40-49,Female,Latino_Hispanic,50.90964672302303,Female
1329,40-49,Female,Latino_Hispanic,47.998255024835515,Female
727,40-49,Male,Latino_Hispanic,39.76315693708892,Female
7852,40-49,Female,Latino_Hispanic,31.784596701470242,Female
7869,40-49,Male,Latino_Hispanic,32.8404964119899,Female
8486,40-49,Male,Latino_Hispanic,30.408371701803983,Female
798,40-49,Male,Latino_Hispanic,47.36853231624343,Female
10162,40-49,Female,Southeast Asian,49.175328935998685,Female
4092,40-49,Female,Southeast Asian,31.12091495434516,Female
6163,40-49,Female,Southeast Asian,47.8926237316472,Female
7522,40-49,Female,Southeast Asian,50.956243525629255,Female
8819,40-49,Male,Southeast Asian,48.182216716257486,Female
4466,40-49,Male,Southeast Asian,48.475603432769645,Female
10146,40-49,Male,Southeast Asian,43.388117260278555,Female
8634,40-49,Male,Southeast Asian,46.07887303246831,Female
9914,40-49,Female,Southeast Asian,37.76690204788381,Female
4010,40-49,Male,Southeast Asian,46.4242652234404,Female
7561,40-49,Female,Southeast Asian,47.36150995553952,Female
4348,40-49,Male,Southeast Asian,28.000000027964745,Female
10595,40-49,Female,Southeast Asian,47.26824133976697,Male
3401,40-49,Male,Southeast Asian,47.45383155999412,Female
4069,40-49,Female,Southeast Asian,47.5039797942611,Female
10069,40-49,Female,Southeast Asian,50.98036695996235,Female
6165,40-49,Female,Southeast Asian,44.88410252670133,Female
8986,40-49,Female,Southeast Asian,48.17479315475264,Female
10404,40-49,Male,Southeast Asian,48.0,Female
529,40-49,Male,Southeast Asian,48.07476842835373,Female
4599,40-49,Female,Southeast Asian,18.51548656710722,Female
9719,40-49,Female,Southeast Asian,9.0,Female
9665,40-49,Male,Southeast Asian,39.55645755113425,Male
4160,40-49,Female,Southeast Asian,9.328738907369178,Female
3371,40-49,Male,Southeast Asian,28.08454646518503,Female
8013,40-49,Male,Southeast Asian,48.0257104945523,Female
5743,40-49,Male,Southeast Asian,47.37186299986308,Male
6894,40-49,Male,Southeast Asian,47.39776277675521,Female
2166,40-49,Male,Southeast Asian,28.0000000056145,Female
8238,40-49,Male,Southeast Asian,49.26627045817269,Female
3315,40-49,Female,Southeast Asian,50.91115120268018,Female
4072,40-49,Male,Southeast Asian,50.09313047450195,Male
9787,40-49,Male,Southeast Asian,48.83165453189386,Male
5907,40-49,Female,Southeast Asian,28.002882672138945,Female
5683,40-49,Male,Southeast Asian,48.001329607435,Female
8945,40-49,Female,Southeast Asian,44.60162889690281,Male
5194,40-49,Male,Southeast Asian,44.84271435169286,Male
4862,40-49,Female,Southeast Asian,46.64242384584164,Male
4680,40-49,Female,Southeast Asian,47.92491719893346,Female
5523,40-49,Male,Southeast Asian,45.75024934577426,Female
9354,40-49,Male,Southeast Asian,49.77080498221584,Female
1509,40-49,Female,Southeast Asian,45.915455580297305,Female
7005,40-49,Male,Southeast Asian,39.891200128085565,Male
3330,40-49,Female,Southeast Asian,28.148584357453924,Female
6928,40-49,Male,Southeast Asian,50.99976210997971,Female
3586,40-49,Female,Southeast Asian,36.0198698515223,Female
2278,40-49,Male,Southeast Asian,48.79821820005106,Female
10925,40-49,Male,Southeast Asian,45.607480659901356,Female
2945,40-49,Male,Southeast Asian,49.87748345269269,Female
3416,40-49,Female,Southeast Asian,9.687334139046612,Female
1784,40-49,Female,Black,44.84796227394942,Female
4071,40-49,Male,Black,50.838742205806795,Female
6474,40-49,Female,Black,48.046670607850004,Female
6934,40-49,Female,Black,13.786120115971283,Female
4584,40-49,Female,Black,46.77064000889413,Male
9098,40-49,Male,Black,48.06474046677077,Female
2095,40-49,Female,Black,45.42844368272755,Male
5834,40-49,Male,Black,48.47108907582224,Female
5682,40-49,Male,Black,34.008882434823256,Female
5575,40-49,Female,Black,41.433435105475475,Male
7176,40-49,Female,Black,42.82131791129828,Male
732,40-49,Male,Black,44.90869468477585,Female
4239,40-49,Female,Black,47.70390527879491,Female
9870,40-49,Male,Black,39.101645856244794,Male
7781,40-49,Male,Black,49.04942563006861,Female
4090,40-49,Male,Black,44.65245258114004,Male
6924,40-49,Female,Black,45.63673496154322,Female
2567,40-49,Female,Black,50.56671437889423,Female
304,40-49,Male,Black,42.378846346499095,Female
2837,40-49,Male,Black,43.8679711164459,Male
2941,40-49,Male,Black,48.4369115090428,Male
5234,40-49,Male,Black,67.06212680598827,Female
10599,40-49,Male,Black,45.00051282609746,Female
8710,40-49,Female,Black,47.58115071836312,Male
1641,40-49,Male,Black,48.45133122853518,Male
3030,40-49,Male,Black,47.74027668792901,Female
516,40-49,Female,Black,47.79244916309115,Female
6239,40-49,Male,Black,39.861835014221185,Female
10238,40-49,Female,Black,49.16855861263565,Male
3192,40-49,Male,Black,26.74734834044047,Female
722,40-49,Female,Black,34.70578311186834,Female
6119,40-49,Female,Black,46.06056828509771,Male
10768,40-49,Male,Black,38.57736601773896,Male
976,40-49,Male,Black,56.999611397907756,Female
4534,40-49,Male,Black,49.54621561423285,Female
5071,40-49,Female,Black,49.15817090186888,Female
6577,40-49,Female,Black,60.01376090305949,Female
4720,40-49,Female,Black,49.09711753823333,Female
3841,40-49,Female,Black,52.47824566340489,Male
9963,40-49,Male,Black,52.99736992162036,Female
1955,40-49,Female,Black,28.926895478373652,Male
5211,40-49,Female,Black,48.61539692686902,Female
7167,40-49,Female,Black,47.922830323492924,Female
3721,40-49,Female,Black,51.65180946583261,Male
5115,40-49,Male,Black,28.0,Female
2584,40-49,Male,Black,20.234033089082185,Female
831,40-49,Female,Black,62.65015409409543,Female
325,40-49,Female,Black,33.58530034726634,Female
6691,40-49,Female,Black,53.76078102262458,Female
2869,40-49,Male,Black,84.43556400360097,Female
9478,40-49,Male,Indian,21.543386790796205,Female
2386,40-49,Male,Indian,28.000000000000245,Female
2135,40-49,Male,Indian,11.96221272815309,Female
4347,40-49,Female,Indian,47.02569188925735,Female
7789,40-49,Male,Indian,48.32406528367548,Female
10242,40-49,Female,Indian,50.12773001171337,Male
4751,40-49,Male,Indian,45.34383749933563,Female
300,40-49,Male,Indian,64.31199138239944,Female
1854,40-49,Male,Indian,48.769117147764014,Female
9000,40-49,Female,Indian,45.016698925532445,Female
3127,40-49,Male,Indian,49.10889949510155,Male
1132,40-49,Female,Indian,40.05290481042435,Female
683,40-49,Female,Indian,48.00042297338239,Female
8542,40-49,Male,Indian,49.540991249886105,Female
7822,40-49,Male,Indian,48.3408958018028,Female
6224,40-49,Male,Indian,42.10704160670874,Female
5322,40-49,Male,Indian,29.670035526907345,Female
2197,40-49,Male,Indian,51.18960517552114,Male
5923,40-49,Female,Indian,52.41150127827415,Female
3326,40-49,Female,Indian,42.58440567853437,Female
2920,40-49,Male,Indian,30.481038043871354,Female
1014,40-49,Male,Indian,39.45601157667335,Male
2657,40-49,Female,Indian,50.696746488159945,Female
4733,40-49,Male,Indian,45.98833927036979,Male
1963,40-49,Female,Indian,48.00264796517457,Female
10295,40-49,Male,Indian,47.95055788011366,Female
2329,40-49,Male,Indian,47.97325105294949,Female
1756,40-49,Female,Indian,49.70155983246589,Female
9219,40-49,Female,Indian,24.105860807789696,Female
1582,40-49,Male,Indian,42.950755690406034,Female
2758,40-49,Male,Indian,54.31508689291742,Male
8818,40-49,Female,Indian,30.922206163139315,Female
3331,40-49,Female,Indian,48.00000006512837,Female
7770,40-49,Male,Indian,47.697013311703266,Female
7853,40-49,Male,Indian,52.707137572505765,Male
6516,40-49,Male,Indian,50.696059379836406,Female
7292,40-49,Female,Indian,50.82318235120171,Female
9676,40-49,Female,Indian,40.11437084891918,Female
4035,40-49,Female,Indian,9.000000000986235,Female
6248,40-49,Female,Indian,50.972528188719686,Female
5782,40-49,Female,Indian,48.61637231426805,Female
5692,40-49,Male,Indian,48.00122260226204,Female
3143,40-49,Male,Indian,38.32502368227868,Female
897,40-49,Female,Indian,49.58528904712564,Female
5987,40-49,Female,Indian,47.69642129742391,Male
1194,40-49,Male,Indian,37.9090364960269,Male
3882,40-49,Male,Indian,46.7531429553029,Female
2382,40-49,Female,Indian,39.109919178701446,Female
7206,40-49,Male,Indian,38.47436907783823,Male
6533,40-49,Female,Indian,45.016312797862945,Female
7392,40-49,Male,Middle Eastern,48.0,Female
790,40-49,Female,Middle Eastern,47.77625229571565,Female
6563,40-49,Male,Middle Eastern,47.95224330565957,Male
7235,40-49,Male,Middle Eastern,11.522524513162523,Male
1502,40-49,Female,Middle Eastern,31.94783212630058,Female
9120,40-49,Female,Middle Eastern,47.85798796507333,Female
3065,40-49,Female,Middle Eastern,30.450980925496197,Female
2054,40-49,Female,Middle Eastern,44.00080723813025,Female
9423,40-49,Female,Middle Eastern,55.39591541494849,Male
7838,40-49,Male,Middle Eastern,16.352114825316686,Female
3589,40-49,Male,Middle Eastern,47.59704779497612,Female
2094,40-49,Male,Middle Eastern,9.386908036583836,Female
6241,40-49,Male,Middle Eastern,41.87225984936079,Female
3670,40-49,Male,Middle Eastern,48.16766538595103,Female
3617,40-49,Male,Middle Eastern,39.89633486344801,Male
9684,40-49,Female,Middle Eastern,48.5484785174008,Female
1287,40-49,Female,Middle Eastern,44.77057150743974,Female
9086,40-49,Male,Middle Eastern,48.00701752774451,Female
8146,40-49,Female,Middle Eastern,47.92768992448658,Female
5873,40-49,Female,Middle Eastern,33.353475507931364,Female
2019,40-49,Male,Middle Eastern,42.760777312942515,Female
7588,40-49,Female,Middle Eastern,48.413736553385036,Female
4843,40-49,Male,Middle Eastern,47.97563279633002,Female
9188,40-49,Male,Middle Eastern,50.56579009882255,Female
6409,40-49,Male,Middle Eastern,47.68059946721626,Female
10417,40-49,Male,Middle Eastern,48.0000000042658,Female
2169,40-49,Male,Middle Eastern,42.73991125595754,Female
2461,40-49,Male,Middle Eastern,49.968864728090345,Male
9607,40-49,Male,Middle Eastern,50.19830844082104,Female
286,40-49,Male,Middle Eastern,29.70408454109534,Female
6643,40-49,Male,Middle Eastern,48.04452853538332,Female
6587,40-49,Female,Middle Eastern,47.998864916931204,Male
6917,40-49,Male,Middle Eastern,37.00322759606307,Female
5104,40-49,Male,Middle Eastern,46.78685736596677,Female
10141,40-49,Female,Middle Eastern,10.051465269615623,Female
4319,40-49,Male,Middle Eastern,58.09804331457394,Female
9214,40-49,Male,Middle Eastern,50.174590803250716,Female
2876,40-49,Female,Middle Eastern,28.934549285174036,Male
5997,40-49,Male,Middle Eastern,47.32395959382348,Female
9912,40-49,Male,Middle Eastern,48.91908102321466,Female
3694,40-49,Male,Middle Eastern,50.90917303390265,Female
1158,40-49,Male,Middle Eastern,48.48203066152508,Female
3214,40-49,Male,Middle Eastern,43.48064254611799,Male
1623,40-49,Male,Middle Eastern,58.701755133039406,Female
5100,40-49,Male,Middle Eastern,30.0571341780863,Female
2840,40-49,Male,Middle Eastern,58.04420211848673,Female
5758,40-49,Male,Middle Eastern,49.44341649175297,Female
6968,40-49,Male,Middle Eastern,45.0002719523521,Female
4483,40-49,Male,Middle Eastern,13.901429418819855,Female
4222,40-49,Male,Middle Eastern,33.51065585590208,Female
7802,50-59,Male,East Asian,27.466990093633022,Female
94,50-59,Female,East Asian,21.064629321670175,Female
6311,50-59,Male,East Asian,52.937690771756216,Male
7566,50-59,Female,East Asian,40.761516099502366,Male
6850,50-59,Male,East Asian,41.84492455428356,Female
6195,50-59,Female,East Asian,50.99968467262874,Female
6491,50-59,Male,East Asian,47.290073428495106,Female
2949,50-59,Male,East Asian,37.15118274970084,Female
3296,50-59,Male,East Asian,44.75940078361927,Male
8640,50-59,Male,East Asian,42.221481772154206,Male
7134,50-59,Female,East Asian,44.34948220743359,Male
205,50-59,Male,East Asian,28.611790934189237,Female
6343,50-59,Male,East Asian,49.296394279751766,Female
6858,50-59,Male,East Asian,35.12266070237282,Female
4641,50-59,Male,East Asian,40.96600333976917,Female
1263,50-59,Male,East Asian,15.768250790795259,Female
8031,50-59,Male,East Asian,45.31283499444684,Male
5010,50-59,Male,East Asian,47.584886746766266,Female
10608,50-59,Male,East Asian,50.9991474192467,Female
5882,50-59,Male,East Asian,51.44563489978635,Female
6879,50-59,Female,East Asian,9.000000000000004,Female
7582,50-59,Male,East Asian,46.33516755121792,Male
5251,50-59,Female,East Asian,9.058085104182293,Female
7334,50-59,Female,East Asian,48.02867140671185,Female
10677,50-59,Female,East Asian,47.13296884913275,Female
5889,50-59,Female,East Asian,47.984612662275225,Female
2419,50-59,Male,East Asian,28.0002992011213,Female
3411,50-59,Male,East Asian,49.22817124062678,Female
7835,50-59,Male,East Asian,31.601104708469308,Female
6000,50-59,Male,East Asian,48.37032240496511,Female
2929,50-59,Male,East Asian,48.00000001044691,Female
9959,50-59,Female,East Asian,48.281334861994104,Female
6073,50-59,Female,East Asian,51.19458667427033,Female
3426,50-59,Male,East Asian,49.7856233475932,Female
332,50-59,Female,East Asian,28.000000000004842,Female
2555,50-59,Male,East Asian,30.29324086951364,Female
5660,50-59,Female,East Asian,49.50765001165017,Female
5526,50-59,Male,East Asian,54.00546513941582,Female
9651,50-59,Female,East Asian,49.401416510285415,Female
6993,50-59,Male,East Asian,32.53529753427066,Female
2942,50-59,Female,East Asian,33.98383402053083,Female
10921,50-59,Female,East Asian,48.00000014825261,Female
3252,50-59,Male,East Asian,44.16846989292667,Male
4661,50-59,Female,East Asian,27.507686700165237,Female
565,50-59,Male,East Asian,47.338619631413415,Male
569,50-59,Male,East Asian,49.57761545799674,Female
10663,50-59,Male,East Asian,45.39081301076779,Female
11,50-59,Female,East Asian,40.67096754419866,Male
2659,50-59,Male,East Asian,57.94011664140885,Male
1,50-59,Female,East Asian,43.794616323463345,Female
4228,50-59,Female,White,51.9715094009422,Male
5388,50-59,Male,White,47.426828406213815,Male
8622,50-59,Male,White,53.55670839347192,Male
2414,50-59,Male,White,28.974351448020613,Female
2207,50-59,Male,White,46.47844062822065,Male
3729,50-59,Male,White,50.624419623226515,Male
5404,50-59,Female,White,46.91825922482153,Female
741,50-59,Male,White,43.888651922986355,Female
8639,50-59,Female,White,51.00013811981539,Female
3677,50-59,Female,White,41.73662320635047,Male
343,50-59,Female,White,36.44092661286605,Female
9495,50-59,Male,White,50.94552377511073,Female
10455,50-59,Male,White,39.305113172421414,Male
1964,50-59,Female,White,28.220137349206425,Female
1322,50-59,Male,White,45.51165500657614,Male
9366,50-59,Female,White,47.99999682641113,Female
10221,50-59,Male,White,13.722105692235601,Female
1472,50-59,Male,White,48.80111774229185,Male
7675,50-59,Male,White,50.205790839584964,Female
8447,50-59,Male,White,47.99955537304474,Female
9504,50-59,Male,White,45.07436803563463,Female
1412,50-59,Male,White,48.71875789234793,Male
541,50-59,Male,White,50.54443237631584,Female
6567,50-59,Male,White,42.88340167334938,Male
9350,50-59,Male,White,56.04643343185084,Male
1673,50-59,Male,White,49.56904504324159,Female
4736,50-59,Male,White,49.632880683191644,Female
9928,50-59,Male,White,39.78038851755474,Male
6628,50-59,Male,White,29.956101054535054,Male
1738,50-59,Male,White,40.43356612763236,Male
8959,50-59,Male,White,42.490411889448694,Female
1314,50-59,Male,White,48.12238617310797,Female
707,50-59,Male,White,36.193625138413225,Female
7110,50-59,Female,White,27.99999829804471,Female
6364,50-59,Male,White,41.818336960985945,Female
9827,50-59,Male,White,49.204609831008966,Female
1259,50-59,Female,White,6.012492995704691,Female
2828,50-59,Female,White,50.53542355296379,Male
3491,50-59,Female,White,40.25450590448596,Female
10950,50-59,Male,White,42.875625298382545,Female
7743,50-59,Male,White,50.8851434773202,Female
5851,50-59,Female,White,38.04851648462859,Female
4977,50-59,Male,White,45.02865509633141,Female
8503,50-59,Male,White,28.00000766190842,Female
9973,50-59,Male,White,47.57433931988913,Female
5264,50-59,Female,White,42.15945720100109,Female
4104,50-59,Female,White,9.000000000001606,Female
2983,50-59,Male,White,47.65849560522387,Male
6410,50-59,Female,White,40.19296451397765,Male
5584,50-59,Female,White,50.98073024098844,Female
4552,50-59,Male,Latino_Hispanic,58.506927983377885,Male
7397,50-59,Male,Latino_Hispanic,42.68512479418448,Male
10743,50-59,Female,Latino_Hispanic,57.96698715237506,Female
527,50-59,Male,Latino_Hispanic,50.191066871945004,Female
4767,50-59,Male,Latino_Hispanic,46.28054812489624,Female
6948,50-59,Male,Latino_Hispanic,49.280499002841196,Female
8898,50-59,Male,Latino_Hispanic,50.09192868938308,Female
9554,50-59,Female,Latino_Hispanic,39.72298100187965,Male
8449,50-59,Male,Latino_Hispanic,51.486575516699126,Male
1394,50-59,Male,Latino_Hispanic,48.007733230281396,Female
10580,50-59,Female,Latino_Hispanic,42.12440220022373,Female
3500,50-59,Male,Latino_Hispanic,45.67520520157912,Male
7475,50-59,Male,Latino_Hispanic,23.100922130393275,Female
5905,50-59,Male,Latino_Hispanic,12.934359976581348,Female
8526,50-59,Female,Latino_Hispanic,45.00062285637034,Female
5677,50-59,Male,Latino_Hispanic,47.71447077051579,Male
4972,50-59,Male,Latino_Hispanic,44.455269845095515,Female
10230,50-59,Female,Latino_Hispanic,47.67393633385324,Female
6359,50-59,Female,Latino_Hispanic,47.751748827220375,Female
448,50-59,Female,Latino_Hispanic,49.17477536205592,Female
10257,50-59,Female,Latino_Hispanic,48.00000255300462,Female
4353,50-59,Female,Latino_Hispanic,48.824661990589064,Female
7690,50-59,Male,Latino_Hispanic,48.46847281037533,Female
9573,50-59,Male,Latino_Hispanic,3.1103212261397664,Female
5545,50-59,Male,Latino_Hispanic,40.796792514064855,Male
3923,50-59,Female,Latino_Hispanic,51.95255118616056,Female
4941,50-59,Male,Latino_Hispanic,28.000000001499522,Female
10056,50-59,Female,Latino_Hispanic,34.81891730069319,Female
3584,50-59,Female,Latino_Hispanic,37.49434262893343,Male
5787,50-59,Female,Latino_Hispanic,47.986825400741395,Female
1033,50-59,Male,Latino_Hispanic,44.93883419990429,Female
234,50-59,Male,Latino_Hispanic,50.9870363793344,Female
6887,50-59,Male,Latino_Hispanic,39.19571595484544,Male
8208,50-59,Male,Latino_Hispanic,49.6809337745383,Female
10357,50-59,Female,Latino_Hispanic,50.89693088032672,Female
5638,50-59,Male,Latino_Hispanic,49.13400155174687,Female
8231,50-59,Male,Latino_Hispanic,41.18681677825475,Male
6145,50-59,Male,Latino_Hispanic,45.643587095531316,Female
8009,50-59,Male,Latino_Hispanic,50.5786200390192,Female
8978,50-59,Male,Latino_Hispanic,36.680724240801034,Male
5136,50-59,Female,Latino_Hispanic,42.628993521748164,Male
10467,50-59,Male,Latino_Hispanic,50.864415604139,Female
5532,50-59,Female,Latino_Hispanic,10.278531556792034,Female
5354,50-59,Female,Latino_Hispanic,48.06208133488948,Female
9671,50-59,Female,Latino_Hispanic,48.01832032304896,Male
6399,50-59,Female,Latino_Hispanic,43.375584662519636,Female
6303,50-59,Female,Latino_Hispanic,43.53446065424127,Female
10445,50-59,Male,Latino_Hispanic,53.070538229838746,Female
9785,50-59,Male,Latino_Hispanic,46.81089545075582,Male
10091,50-59,Female,Latino_Hispanic,33.410768806994504,Female
1975,50-59,Male,Southeast Asian,19.441592946021217,Female
7140,50-59,Male,Southeast Asian,49.93720369257782,Male
1024,50-59,Male,Southeast Asian,51.30225351594021,Female
10140,50-59,Male,Southeast Asian,37.80136644587028,Female
7100,50-59,Male,Southeast Asian,44.999411039349916,Female
2914,50-59,Male,Southeast Asian,47.96298279766602,Female
4386,50-59,Male,Southeast Asian,50.41473617226123,Female
3594,50-59,Female,Southeast Asian,48.01674387709337,Female
3724,50-59,Female,Southeast Asian,58.27358337596815,Male
8112,50-59,Female,Southeast Asian,14.240497318890121,Female
5202,50-59,Male,Southeast Asian,45.0463797238883,Female
5899,50-59,Female,Southeast Asian,54.54818532319377,Female
240,50-59,Male,Southeast Asian,9.000144932255063,Female
6753,50-59,Male,Southeast Asian,50.99169148918369,Female
2965,50-59,Female,Southeast Asian,47.99063946857112,Female
4275,50-59,Female,Southeast Asian,50.99999691114363,Female
1651,50-59,Male,Southeast Asian,48.082737856383595,Female
5054,50-59,Male,Southeast Asian,28.098455971152138,Female
4042,50-59,Male,Southeast Asian,47.626994680529684,Female
9976,50-59,Male,Southeast Asian,44.66251986226334,Male
7908,50-59,Female,Southeast Asian,47.807352643485515,Female
10612,50-59,Male,Southeast Asian,28.00000000284045,Female
7824,50-59,Male,Southeast Asian,29.99160823173605,Female
7213,50-59,Male,Southeast Asian,19.262647740145212,Male
4070,50-59,Male,Southeast Asian,43.6293834461588,Male
6623,50-59,Female,Southeast Asian,42.144889413328166,Male
3412,50-59,Female,Southeast Asian,45.00024102640182,Male
9570,50-59,Male,Southeast Asian,40.159124723961156,Female
4273,50-59,Male,Southeast Asian,47.851257723775284,Female
2195,50-59,Female,Southeast Asian,69.45463321860412,Male
9596,50-59,Male,Southeast Asian,43.42672459540037,Male
268,50-59,Male,Southeast Asian,44.29846227483459,Female
7744,50-59,Female,Southeast Asian,38.58991860956722,Female
6024,50-59,Male,Southeast Asian,34.36877472099072,Male
8603,50-59,Female,Southeast Asian,47.93926827377786,Female
5431,50-59,Male,Southeast Asian,48.27778067247606,Female
2605,50-59,Female,Southeast Asian,47.4622664577247,Female
889,50-59,Male,Southeast Asian,48.05525804173396,Female
1863,50-59,Female,Southeast Asian,50.96616385295089,Female
134,50-59,Female,Southeast Asian,49.88742224465491,Female
9612,50-59,Male,Southeast Asian,45.81156343007651,Female
5784,50-59,Male,Southeast Asian,36.187141431364395,Female
803,50-59,Male,Southeast Asian,37.42440264107266,Male
10160,50-59,Male,Southeast Asian,53.853152184116794,Male
6160,50-59,Male,Southeast Asian,48.23146150898188,Female
1228,50-59,Male,Southeast Asian,47.89194756566521,Female
2313,50-59,Female,Southeast Asian,50.999999059602054,Female
3419,50-59,Female,Southeast Asian,48.3576681503519,Female
3190,50-59,Female,Southeast Asian,38.36766300152039,Male
4562,50-59,Female,Southeast Asian,50.37793903111656,Female
7420,50-59,Female,Black,27.99989497495243,Female
8843,50-59,Female,Black,48.001880533785936,Female
5231,50-59,Male,Black,47.83285483848851,Female
7060,50-59,Female,Black,39.1305108713285,Female
8928,50-59,Male,Black,79.45067928940925,Female
9730,50-59,Male,Black,46.418491132383274,Male
10060,50-59,Female,Black,50.98481160452941,Female
6484,50-59,Female,Black,46.82226010591114,Female
6578,50-59,Female,Black,48.165729675326006,Female
4350,50-59,Female,Black,48.00000026779724,Female
4719,50-59,Male,Black,51.97187483860907,Female
3028,50-59,Female,Black,47.9999986828783,Female
9722,50-59,Male,Black,49.983280916918034,Female
2412,50-59,Female,Black,48.089739331272035,Female
4123,50-59,Female,Black,48.76802488008064,Female
7000,50-59,Male,Black,47.609551036145284,Male
679,50-59,Female,Black,46.45284737599954,Male
243,50-59,Male,Black,48.44596077215107,Male
10817,50-59,Female,Black,32.25974928744588,Female
10733,50-59,Female,Black,46.19881942520095,Female
5378,50-59,Male,Black,30.41776233541271,Female
1515,50-59,Female,Black,47.778851329447384,Female
10316,50-59,Male,Black,38.15729150567716,Female
3971,50-59,Male,Black,48.40348086734664,Female
3413,50-59,Male,Black,50.62230394688117,Male
3225,50-59,Female,Black,48.427402935304855,Female
5308,50-59,Male,Black,56.45954714559057,Male
8141,50-59,Male,Black,50.41141420048629,Female
7681,50-59,Male,Black,48.00529032310227,Female
6321,50-59,Male,Black,49.78690662856136,Female
3655,50-59,Female,Black,47.808786176615854,Female
4920,50-59,Male,Black,44.048204408127795,Female
8245,50-59,Male,Black,37.81909486166521,Female
1837,50-59,Female,Black,51.13684989362679,Female
3466,50-59,Male,Black,48.500101541190844,Female
9306,50-59,Female,Black,46.293784679222966,Female
5280,50-59,Female,Black,42.611038509581036,Male
7433,50-59,Female,Black,29.373031739646194,Female
1065,50-59,Male,Black,42.91517235129693,Female
10397,50-59,Female,Black,38.26433836714689,Female
9965,50-59,Male,Black,48.190416932435404,Female
2267,50-59,Male,Black,48.032278566172636,Female
10762,50-59,Male,Black,47.99312467782903,Female
5166,50-59,Male,Black,48.26510055927812,Female
7498,50-59,Male,Black,63.836220963593405,Male
363,50-59,Female,Black,47.427031256876774,Female
5512,50-59,Female,Black,22.91288372966822,Female
1729,50-59,Female,Black,35.56963952671826,Female
10068,50-59,Male,Black,50.70666294021248,Female
355,50-59,Male,Black,46.07733850959803,Male
9339,50-59,Female,Indian,49.18862802764929,Female
9171,50-59,Female,Indian,50.732575543833065,Female
3142,50-59,Female,Indian,46.79915805448394,Female
10199,50-59,Male,Indian,44.614178693748734,Female
4806,50-59,Male,Indian,48.22431511339586,Female
6080,50-59,Female,Indian,50.99486379381865,Female
7924,50-59,Female,Indian,51.065676835236474,Female
4480,50-59,Female,Indian,49.23904422411797,Male
4833,50-59,Female,Indian,51.640504034061614,Female
10154,50-59,Male,Indian,50.120979872769915,Female
2806,50-59,Female,Indian,47.99423734994956,Female
3906,50-59,Female,Indian,47.993966020078396,Male
6604,50-59,Female,Indian,48.02382073973144,Male
7463,50-59,Female,Indian,29.339185590532615,Female
9544,50-59,Male,Indian,44.17927579724245,Female
10197,50-59,Female,Indian,48.00577449730502,Female
1408,50-59,Male,Indian,50.11975728540495,Female
5353,50-59,Male,Indian,48.053242897273364,Female
348,50-59,Male,Indian,45.03367020777218,Male
6072,50-59,Male,Indian,47.33437597225202,Female
4901,50-59,Male,Indian,48.00093982781086,Female
4389,50-59,Female,Indian,47.982404168780874,Female
4643,50-59,Female,Indian,50.99897146865117,Female
3058,50-59,Male,Indian,48.09371096015191,Female
7078,50-59,Male,Indian,7.225437747572979,Male
9852,50-59,Female,Indian,41.01265080575267,Female
7057,50-59,Female,Indian,48.003674604315485,Female
898,50-59,Male,Indian,50.875972872021606,Female
210,50-59,Male,Indian,44.53893834358197,Female
5754,50-59,Male,Indian,33.260118718457534,Female
6733,50-59,Female,Indian,43.80832274097119,Female
9653,50-59,Male,Indian,50.69309778745172,Female
9780,50-59,Male,Indian,28.002039266170488,Female
5003,50-59,Female,Indian,48.98267952498978,Male
7581,50-59,Female,Indian,48.261031196083586,Female
5434,50-59,Male,Indian,45.19376263485416,Male
7310,50-59,Female,Indian,49.36804317684768,Male
